   0.0000000000000000       0.38759697081813693       0.20545943489435198       0.12224709357238699       0.84325457097055490        1.0794345163104291       -1.6422510951511442       0.30796151622707990       0.46723242540919396     
   365250.00000000000       0.38761738754921210       0.20576377014883787       0.12120966624390278       0.82118048601365978        1.1752809992730771       -1.6228546231192085       0.30785977251184304       0.46737500258658121     
   730500.00000000000       0.38763705833393991       0.20610110765890324       0.12018049531132634       0.79882275806546543        1.2739766029154875       -1.6029824766762801       0.30774463124167600       0.46752948542620382     
   1095750.0000000000       0.38765930491423506       0.20641260907456388       0.11916328212851920       0.77609680971363493        1.3761569600628167       -1.5826843682387015       0.30764153635485586       0.46767707347361426     
   1461000.0000000000       0.38768231763922639       0.20672733800379525       0.11815991863031367       0.75303902049476090        1.4822369805444175       -1.5621901535958327       0.30753778412252730       0.46782685115592548     
   1826250.0000000000       0.38770565689870251       0.20705940044954774       0.11717594384028827       0.72962402285472305        1.5926116360479667       -1.5417078174165284       0.30742755603035909       0.46798375776704598     
   2191500.0000000000       0.38773128615313046       0.20735069335730347       0.11621477842022564       0.70580274742431359        1.7080445907045654       -1.5214010307302317       0.30733493513295979       0.46812763717330114     
   2556750.0000000000       0.38775514582251924       0.20766220427312396       0.11527536209050934       0.68159193620335667        1.8286442814680166       -1.5016531933193216       0.30723305752276825       0.46827723412227024     
   2922000.0000000000       0.38778157173527644       0.20794717615603003       0.11436796723320766       0.65698775643866159        1.9552800099037424       -1.4826203947538605       0.30714348892757870       0.46841965454297418     
   3287250.0000000000       0.38780482703365260       0.20821721184725780       0.11348790556710817       0.63193285086996376        2.0879706766527053       -1.4647585863272077       0.30705718720779740       0.46855246685950780     
   3652500.0000000000       0.38782909778171465       0.20847308268406550       0.11264176897861759       0.60646259551519732        2.2272201065051824       -1.4483377122245977       0.30697717021258075       0.46868102535084855     
   4017750.0000000000       0.38785009251069247       0.20869697916807722       0.11183348143322855       0.58055263612810493        2.3731575738842849       -1.4337315257753029       0.30690694983365163       0.46879323518773330     
   4383000.0000000000       0.38786915165522723       0.20889416542524616       0.11105979669859194       0.55417133618610004        2.5255177726134050       -1.4213483957413273       0.30684554892601029       0.46889275438444411     
   4748250.0000000000       0.38788472896006498       0.20905817093493009       0.11032939639378288       0.52736893151410058        2.6844318236848621       -1.4114487530924940       0.30679425699008273       0.46897520093004730     
   5113500.0000000000       0.38789541340465422       0.20916955269515344       0.10964112176962140       0.50007804033879943        2.8489303214272530       -1.4044000594588997       0.30675950329030105       0.46903132351900734     
   5478750.0000000000       0.38790273031111433       0.20924965045428501       0.10899621263085946       0.47234307043061113        3.0186594898137158       -1.4003722229943905       0.30673421958325087       0.46907124103897774     
   5844000.0000000000       0.38790319157923692       0.20927700012025433       0.10839961034872479       0.44415844814097344       0.39335771040457951        1.3995253869986470       0.30672397530846190       0.46908240785001193     
   6209250.0000000000       0.38790025866470634       0.20924165920702817       0.10785147645869497       0.41549740862221057       0.56530007168268637        1.4018924521121672       0.30673536493486775       0.46906515239454488     
   6574500.0000000000       0.38789068116559861       0.20919930163273048       0.10735179016309265       0.38643693590042200       0.73292779153141341        1.4073787368564015       0.30674422155591125       0.46903714077528597     
   6939750.0000000000       0.38787793987830627       0.20906368409563403       0.10690734697297774       0.35691200214594365       0.89487148674309147        1.4158404916090166       0.30678674878792273       0.46896913096868975     
   7305000.0000000000       0.38786053333982567       0.20892712257385021       0.10651355982853107       0.32699303478270680        1.0510212193592383        1.4270133991035463       0.30682594814917696       0.46889511853047439     
   7670250.0000000000       0.38784009862782864       0.20874151030127633       0.10617528710264425       0.29670044230235143        1.2005203676759015        1.4405799897856921       0.30688177068485972       0.46879842657079762     
   8035500.0000000000       0.38781792383325592       0.20851030993060726       0.10589470126505392       0.26603601100710300        1.3434368479038390        1.4562083438442184       0.30695388833813908       0.46868195932837281     
   8400750.0000000000       0.38779287826307718       0.20828423991186404       0.10566730881331515       0.23503232544847505        1.4797181902633871        1.4735027583796865       0.30702173337081812       0.46856402315533624     
