   0.0000000000000000        1.5260249906718328        9.4268865537300697E-002   3.2265941915435893E-002  0.86437553256799149       0.17515006304471925       -1.5164173325410908        1.3821683460196292        1.6698816353240364     
   365250.00000000000        1.5255115138741018        9.3062080630517408E-002   3.0803685763530920E-002  0.81163357438975503        4.6729915853172459       -1.6707265819323462        1.3835442383671674        1.6674787893810361     
   730500.00000000000        1.5258498811234937        9.5373176216823063E-002   2.9256590550528747E-002  0.75660113901995130      -0.37090330521915205        1.5582096985022660        1.3803247315306841        1.6713750307163033     
   1095750.0000000000        1.5260061871362269        9.6792820316287165E-002   2.7629802024951276E-002  0.69865066065816350       0.32313537608449683       -1.5212258293207002        1.3782997444632077        1.6737126298092462     
   1461000.0000000000        1.5254583338358392        9.5674137820628780E-002   2.5912655551317582E-002  0.63705869663540959        4.8450515508898269       -1.6750266256985471        1.3795114229648024        1.6714052447068759     
   1826250.0000000000        1.5259398766730619        9.8076256703006834E-002   2.4106537264613488E-002  0.57153047694752745      -0.20529016445127957        1.5514754958219901        1.3762814056151200        1.6755983477310037     
   2191500.0000000000        1.5259356505334025        9.9240873986114017E-002   2.2221817232505769E-002  0.50031968586970066       0.47246281011052160       -1.5263980013262155        1.3745004629278983        1.6773708381389068     
   2556750.0000000000        1.5253097442327614        9.8095297783477114E-002   2.0248919445678297E-002  0.42169265566569136        5.0168387206549978       -1.6787030697608094        1.3756840306602094        1.6749354578053133     
   2922000.0000000000        1.5259439169219298       0.10054445349710232        1.8207607888776733E-002  0.33338889681171657       -4.1256693177256998E-002   1.5449780325812352        1.3725187197277866        1.6793691141160729     
   3287250.0000000000        1.5259666077355558       0.10140706548960508        1.6120971477221260E-002  0.23010121279165571       0.62415095810025378       -1.5316896273362735        1.3712228120099659        1.6807104034611458     
   3652500.0000000000        1.5253057212977232       0.10017369974502981        1.4013647911277996E-002  0.10528972416373167       -1.0953184081165785       -1.6816022508555202        1.3725102039530690        1.6781012386423775     
   4017750.0000000000        1.5258778323424946       0.10266367538303124        1.1952737419517875E-002  -5.2195329297331672E-002  0.12156734984429501        1.5387830300727923        1.3692256058887213        1.6825300587962679     
   4383000.0000000000        1.5260215360094029       0.10314289459743589        1.0049435439279974E-002 -0.26185085358921939       0.77759462644450594       -1.5372989270331905        1.3686232575673678        1.6834198144514381     
   4748250.0000000000        1.5253695388989323       0.10184508257288030        8.4955327020382592E-003 -0.54793299046700672       -4.2922025451896335        1.6836845530137110        1.3700181522556143        1.6807209255422504     
   5113500.0000000000        1.5259077683668689       0.10429625914221229        7.6124693809108256E-003 -0.92241116364447817       0.28245916705738050        1.5326821265816715        1.3667612963301632        1.6850542404035747     
   5478750.0000000000        1.5259599702999633       0.10447351795884584        7.7165630620056576E-003  -1.3420686617057278       0.93303621874300635       -1.5433269453185960        1.3665375639383501        1.6853823766615765     
   5844000.0000000000        1.5254336452281765       0.10317432708814517        8.8168468279662092E-003  -1.7151355992379784       -4.1252678833295704        1.6850263495013174        1.3680480553641432        1.6828192350922098     
   6209250.0000000000        1.5259828206009676       0.10546429382921681        1.0646653047561466E-002  -1.9990116743302211       -5.8416864118413132        1.5265478880217369        1.3650461200307700        1.6869195211711649     
   6574500.0000000000        1.5258640315827485       0.10549521385855044        1.2919649943865640E-002  -2.2095168892462160        1.0900634076448257       -1.5497296913306042        1.3648926792518565        1.6868353839136407     
   6939750.0000000000        1.5254023736275559       0.10401666874065374        1.5429123947426956E-002  -2.3709206929287325       -3.9570147482568556        1.6854221766593611        1.3667351002337316        1.6840696470213801     
   7305000.0000000000        1.5261169354847053       0.10623639716645686        1.8082030922264999E-002  -2.5005992685505571       -5.6848053521113879        1.5203730002517151        1.3639877706040962        1.6882461003653144     
   7670250.0000000000        1.5257841134462389       0.10602189899044578        2.0825064220292042E-002  -2.6107577771379193        1.2494899139333877       -1.5562975880281698        1.3640175842892148        1.6875506426032629     
   8035500.0000000000        1.5253225397805137       0.10453956866334688        2.3600542212525999E-002  -2.7080737724847723       -3.7876275606374161        1.6850627982643140        1.3658659793993779        1.6847791001616492     
   8400750.0000000000        1.5261007854568880       0.10673906655403972        2.6400351069279075E-002  -2.7964778438110010       -5.5294278206853313        1.5143984830992385        1.3632062121498330        1.6889953587639430     
   8766000.0000000000        1.5258097864400584       0.10616817637826098        2.9215520818428181E-002  -2.8789523812752380        1.4107277126258904       -1.5631123194953360        1.3638173439136136        1.6878022289665031     
   9131250.0000000000        1.5253034690760241       0.10467893337776586        3.2018542506770033E-002  -2.9573554698013749       -3.6169721749195709        1.6838305740405299        1.3656363288557398        1.6849706092963084     
   9496500.0000000000        1.5260434013023108       0.10676744188662132        3.4826259615338397E-002  -3.0325506425233653       -5.3762612638466116        1.5087374894777745        1.3631116511373043        1.6889751514673172     
   9861750.0000000000        1.5258295284898546       0.10581253361290045        3.7629880184159123E-002  -3.1054780478833912        1.5740608598149501       -1.5701742292670275        1.3643776402189658        1.6872814167607435     
   10227000.000000000        1.5253381342162413       0.10446532289249899        4.0411184826935287E-002   3.1067841959244000        2.8375660082017315        1.6817456853008128        1.3659931935050997        1.6846830749273829     
   10592250.000000000        1.5260703833650398       0.10633787777364583        4.3194565733100168E-002   3.0373902941506326        1.0575662409564299        1.5032798078855256        1.3637912974647874        1.6883494692652923     
   10957500.000000000        1.5258370141527264       0.10507210107174630        4.5955400851891738E-002   2.9694563334745867        1.7390254845698117       -1.5775889944214398        1.3655141131826596        1.6861599151227933     
   11322750.000000000        1.5254893661963422       0.10358870641293164        4.8681847867228289E-002   2.9030171835240210        3.0100063246012789        1.6783422729865380        1.3674658961053803        1.6835128362873044     
   11688000.000000000        1.5261284419446517       0.10542017512148935        5.1384725709172546E-002   2.8378608442282762        1.2051100693881169        1.4982721210644523        1.3652437143369607        1.6870131695523427     
   12053250.000000000        1.5257092864000523       0.10377341409250805        5.4028707895089532E-002   2.7738457342507918        1.9062650611415159       -1.5850615594107016        1.3673812248376747        1.6840373479624298     
   12418500.000000000        1.5254905549157973       0.10227892029008262        5.6596331995315746E-002   2.7110379109355804        3.1831862530522352        1.6738658148566350        1.3694650280462906        1.6815160817853041     
   12783750.000000000        1.5261470330388116       0.10401803210739725        5.9091020189887156E-002   2.6493354412136174        1.3497268972911536        1.4938430633466924        1.3674002219555714        1.6848938441220520     
   13149000.000000000        1.5256679706684779       0.10199733466403414        6.1465621113409988E-002   2.5883376716705220        2.0755942183377023       -1.5926547766061425        1.3700539040780073        1.6812820372589485     
   13514250.000000000        1.5253958644624699       0.10044169180163419        6.3709926232022540E-002   2.5281246401222321        3.3575853449364761        1.6680831480578699        1.3721825231686431        1.6786092057562967     
   13879500.000000000        1.5261830102191738       0.10218333849506162        6.5820027271539780E-002   2.4683824051087653        1.4909267862258462        1.4901413725706163        1.3702325350805358        1.6821334853578118     
   14244750.000000000        1.5255938400441242        9.9751516189753350E-002   6.7752797727027622E-002   2.4087768461492911        2.2472952133079884       -1.6004123099154135        1.3734135414099748        1.6777741386782736     
   14610000.000000000        1.5253672992618488        9.8246381299029531E-002   6.9521288014287030E-002   2.3492438600302950        3.5328974090209568        1.6610604005313523        1.3755054819574983        1.6752291165661992     
   14975250.000000000        1.5262047448181435        9.9920774609558283E-002   7.1115804243404732E-002   2.2894581686359103        1.6284050808503592        1.4873567911176107        1.3737051845031314        1.6787043051331556     
   15340500.000000000        1.5257126656512692        9.7259856155739052E-002   7.2514008596867310E-002   2.2292123156595607        2.4206803917718793       -1.6083151738183139        1.3773220712550376        1.6741032600475008     
   15705750.000000000        1.5254451086741538        9.5799124188139559E-002   7.3745027913267522E-002   2.1684365907080463       -2.5743375524041867        1.6527275926625722        1.3793088032660885        1.6715814140822192     
   16071000.000000000        1.5261524416674266        9.7369276167310587E-002   7.4807934080636240E-002   2.1069450343993994        1.7619731101383056        1.4857209265803710        1.3775520831012955        1.6747528002335577     
   16436250.000000000        1.5256961027869558        9.4538705436099518E-002   7.5697382538311431E-002   2.0446240084184080        2.5956996797831451       -1.6161243299735706        1.3814587683405748        1.6699334372333368     
   16801500.000000000        1.5255464148485751        9.3324112333114759E-002   7.6445318758620207E-002   1.9817637949656437       -2.3988033297309785        1.6434594533055520        1.3831761498598663        1.6679166798372840     
   17166750.000000000        1.5261207950716471        9.4746921557336980E-002   7.7051337400645764E-002   1.9180777534127242        1.8925099240157566        1.4854146078523587        1.3815255478139730        1.6707160423293210     
   17532000.000000000        1.5256018969649503        9.1855647470430540E-002   7.7512019691914014E-002   1.8537567736285556        2.7719126661871014       -1.6237200925488255        1.3854667469371178        1.6657370469927830     
   17897250.000000000        1.5255818318355767        9.0713845574366861E-002   7.7853074766905270E-002   1.7891897734742754       -2.2240333685363911        1.6330616008171674        1.3871904371313843        1.6639732265397689     
   18262500.000000000        1.5261369887118299        9.2045929519414468E-002   7.8056612508992193E-002   1.7241947809167570        2.0199894856904441        1.4867107581107508        1.3856622910118894        1.6666116864117704     
   18627750.000000000        1.5254608679425128        8.9041617181213450E-002   7.8116647576621914E-002   1.6590556630854680        2.9494536349476128       -1.6306656473900314        1.3896313653142540        1.6612903705707716     
   18993000.000000000        1.5256032636478534        8.8104646700607137E-002   7.8036547389069108E-002   1.5938778583664379       -2.0503178056804381        1.6215873460758277        1.3911905270988660        1.6600160001968409     
   19358250.000000000        1.5262206657036710        8.9333144758095076E-002   7.7787877618649776E-002   1.5285638492474585        5.1242587736772647       -1.4897916215559450        1.3898785740415687        1.6625627573657733     
   19723500.000000000        1.5254955291363193        8.6133240931611246E-002   7.7363738010184938E-002   1.4633316554168243        3.1283057220636525       -1.6370246281744250        1.3940996551851248        1.6568914030875137     
   20088750.000000000        1.5255704849984881        8.5716952611307518E-002   7.6760873966595158E-002   1.3978749952311300       -1.8777284001558041        1.6090741948973655        1.3948032320306634        1.6563377379663129     
   20454000.000000000        1.5261810702255927        8.6748062639762313E-002   7.5942769463575838E-002   1.3320606480168669        5.2563724169476558       -1.4948188868914734        1.3937878191460435        1.6585743213051418     
   20819250.000000000        1.5255022451955484        8.3603723184215537E-002   7.4920718960899066E-002   1.2659280524766237        3.3085176282991440       -1.6429525336899771        1.3979645777713205        1.6530399126197763     
   21184500.000000000        1.5256216914232703        8.3842325743890958E-002   7.3702965160131639E-002   1.1987895769153978       -1.7067245155036579        1.5959380224615323        1.3977100206090145        1.6535333622375261     
   21549750.000000000        1.5260908314451720        8.4842757566339924E-002   7.2263252284008553E-002   1.1304688033121864        5.3908463457135296       -1.5015271168849254        1.3966130770086551        1.6555685858816889     
   21915000.000000000        1.5255382995179980        8.2079440303695739E-002   7.0640779103724044E-002   1.0609687392606311        3.4892154408671452       -1.6485612978031527        1.4003229697317090        1.6507536293042870     
   22280250.000000000        1.5257425463487948        8.2811660964046102E-002   6.8851226309109698E-002  0.98943628345043866       -1.5377003498676856        1.5822975466531284        1.3993932718821380        1.6520918208154516     
