   0.0000000000000000       -18.328542944874940        35.632300771618581        4.4272057214189562E-016   14.095020559097847       -91.472555982672176        5.7132155690830642     
   365250.00000000000       -21.328946537787278        36.227747183813221       -5.8064208505691427E-016   36.738038979982250       -87.359320802839036       -1.3329864377922012     
   730500.00000000000       -25.219458717887381        36.865135048825344        4.7194779995479207E-016   52.384184890925049       -78.819747080591625       -6.8079763740498604     
   1095750.0000000000       -29.311013023132798        37.141102333244234        8.7902630230583380E-016   62.971987951754812       -67.896016278033969       -11.064822260667171     
   1461000.0000000000       -33.231268251298964        37.291658694513089       -4.1166297827837529E-016   72.562688890696649       -58.477390061723611       -14.880400334090197     
   1826250.0000000000       -37.441560020960424        37.785295432295207        2.3899156096596578E-015   79.590034448819594       -46.688520333988194       -18.191877611372330     
   2191500.0000000000       -41.842354728468131        38.139098369735684        1.2718662513809698E-015   83.134572999610086       -32.396904876336862       -20.746598710042111     
   2556750.0000000000       -45.751038563192289        38.021333612784353        2.9462173352783362E-016   87.284706433899913       -18.207522792856473       -23.474040391428098     
   2922000.0000000000       -49.483133136884497        38.181877240988172       -2.8988058714152786E-015   88.119734798854680       -1.6937490064386782       -25.454936646994124     
   3287250.0000000000       -52.305852552424845        38.493997598961258       -5.8716753251953524E-016   82.538313732246934        15.877089997189380       -25.655837558419623     
   3652500.0000000000       -53.063917525546628        38.239832748980845        9.4945759670368090E-016   76.202004720444378        34.104593938918235       -25.693013873661258     
   4017750.0000000000       -51.149645078031178        37.916660956714338       -1.7337727551354498E-015   67.398573912908333        52.753805303958046       -25.037476970788624     
   4383000.0000000000        22.044505043741747       -38.074977767451315        1.3274979302438380E-015  -51.560340173113417       -67.111481462536688        21.868730144386987     
   4748250.0000000000        18.269514929874859       -38.311807783112549       -8.4462837800040265E-017  -32.519223054734503       -78.571435691997721        17.457948837782286     
   5113500.0000000000        15.911531471744047       -38.046594405240320        3.2795248019948220E-016  -10.213875334276254       -89.673249263435977        12.042936543905743     
   5478750.0000000000        17.488914332844281       -37.743201911286405       -2.7225082590295414E-016   16.956381803079385       -90.701533287505484        4.1692889610967629     
   5844000.0000000000        23.361479644828368       -37.507731917730659       -2.9842482226258180E-016   44.989120158672080       -79.826132223229536       -5.1540911452974862     
   6209250.0000000000        32.130281200306555       -36.796160195940452       -2.5086951993992288E-016   71.829638986639694       -58.728033631074133       -15.141470531388856     
