   0.0000000000000000        1.8732962109433711        4.6832891582633716       -6.1369603008172055E-002  -1.1706650325940704E-002  -8.3424800893709700E-003   2.9660403034709269E-004 -0.19813536733469700        3.9207842303961897E-002   7.1213557062355104E-005  -3.8532903826743459E-007
   10000.000000000000       -92017.743113129371       -238645.66009468795        3050.2369272377578       -18.408688381737736       -47.742461764912775       0.61021775964941938        1309.2974106026747        8.0671583508450245E-003  -2.4351720639970154E-010  -6.2084365426429144E-013
   20000.000000000000       -184061.18169651358       -477357.96029523981        6101.3256152565755       -18.408687298102041       -47.742458954528942       0.61021772372859051        1309.2972584128099        8.0690740493028264E-003  -6.0708771343342960E-011  -1.8622235385679087E-009
   30000.000000000000       -276104.61716274149       -716070.25241204200        9152.4141999455096       -18.408686936957661       -47.742458017906131       0.61021771175697015        1309.2972076921815        8.0813942715558303E-003  -2.7057467377744615E-011   1.8621632395798837E-009
   40000.000000000000       -368148.05135292927       -954782.54121921514        12203.502742333605       -18.408686756371985       -47.742457549600367       0.61021770577184153        1309.2971823318669        8.0741420884459184E-003  -1.5234036254696548E-011   3.7270540473310909E-009
   50000.000000000000       -460191.48484357365       -1193494.8282166873        15254.591261543319       -18.408686648020041       -47.742457268668552       0.61021770218090310        1309.2971671181265        8.1262059619377335E-003  -9.3223206931725144E-012  -7.4486104922888430E-009
   60000.000000000000       -552234.91789867345       -1432207.1140577181        18305.679766235804       -18.408686575785502       -47.742457081297324       0.61021769978619322        1309.2971569716519        7.7296701880848161E-003  -6.8212102632969618E-012   3.7269367895650940E-009
   70000.000000000000       -644278.35063945327       -1670919.3991110683        21356.768260819939       -18.408686524322032       -47.742456947679038       0.61021769807451987        1309.2971497370313        7.9201484525833182E-003  -5.4569682106375694E-012  -2.3497540718731003E-012
   80000.000000000000       -736321.78316052712       -1909631.6835857511        24407.856747491351       -18.408686485499260       -47.742456847376204       0.61021769679725979        1309.2971443026699        7.5839447252452150E-003  -3.6379788070917130E-012  -1.9707933202051109E-013
   90000.000000000000       -828365.21550887509       -2148343.9676196594        27458.945228829813       -18.408686455618255       -47.742456769328335       0.61021769579400587        1309.2971400800770        8.0833665372776770E-003  -2.9558577807620168E-012   7.4535447362744645E-009
   100000.00000000000       -920408.64773882588       -2387056.2513681203        30510.033705735972       -18.408686431557133       -47.742456706716069       0.61021769500298306        1309.2971366908264        8.7691611828276464E-003  -2.2737367544323206E-012  -1.4902271666672462E-008
   110000.00000000000       -1012452.0798257649       -2625768.5346851200        33561.122178975573       -18.408686411963679       -47.742456655870122       0.61021769434744699        1309.2971339377584        8.1945309729156268E-003  -2.0463630789890885E-012  -7.4488306321673914E-009
   120000.00000000000       -1104495.5118242961       -2864480.8180021197        36612.210648849803       -18.408686395061103       -47.742456612734657       0.61021769379233548        1309.2971315964826        1.1040978121553262E-002  -1.3642420526593924E-012   7.4486086708291932E-009
   130000.00000000000       -1196538.9437657159       -3103193.1008606171        39663.299118724033       -18.408686381738427       -47.742456577207520       0.61021769335387754        1309.2971296798644        1.0046466097130082E-002  -1.5916157281026244E-012   0.0000000000000000     
   140000.00000000000       -1288582.3757071358       -3341905.3835955402        42714.387585806267       -18.408686368552793       -47.742456546617696       0.61021769293754391        1309.2971279979220        1.0541253067715293E-003  -1.1368683772161603E-012  -8.2858839147575969E-012
   150000.00000000000       -1380625.8076485556       -3580617.6663304633        45765.476046585551       -18.408686359671009       -47.742456519972343       0.61021769260625724        1309.2971265807155        1.3751050734110927E-003  -1.1368683772161603E-012   4.5142186429897313E-012
   160000.00000000000       -1472669.2393150218       -3819329.9490653863        48816.564507364834       -18.408686350789225       -47.742456494150936       0.61021769232870149        1309.2971252005520        1.4260301472298915E-002  -9.0949470177292824E-013   1.8737043167016409E-011
   170000.00000000000       -1564712.6709654033       -4058042.2313943272        51867.652968144117       -18.408686341907440       -47.742456476387368       0.61021769205114573        1309.2971242031740        8.3410382940619955E-003  -6.8212102632969618E-013  -1.4908228172794136E-008
   180000.00000000000       -1656756.1026157849       -4296754.5135471737        54918.741428923400       -18.408686333025656       -47.742456458623799       0.61021769177358998        1309.2971232041991        1.7921570159933680E-003  -6.8212102632969618E-013  -2.7356155535285254E-014
   190000.00000000000       -1748799.5342661664       -4535466.7957000202        57969.829889702683       -18.408686328433767       -47.742456440860231       0.61021769155519834        1309.2971222828871        6.5740022020777727E-003  -6.8212102632969618E-013   0.0000000000000000     
   200000.00000000000       -1840842.9659165479       -4774179.0778528666        61020.918350481967       -18.408686323992875       -47.742456423096662       0.61021769141642046        1309.2971213632607        1.6729382376183786E-002  -6.8212102632969618E-013   1.4900088135538780E-008
   210000.00000000000       -1932886.3975669295       -5012891.3600057131        64072.006811261250       -18.408686319551983       -47.742456409453645       0.61021769127764258        1309.2971206393800        2.0073920531168413E-002  -2.2737367544323206E-013   0.0000000000000000     
   220000.00000000000       -2024929.8292173110       -5251603.6421585595        67123.095269726546       -18.408686315111090       -47.742456400571861       0.61021769113886470        1309.2971201419659        1.4168903561620519E-002   0.0000000000000000       -5.3744682315670644E-013
   230000.00000000000       -2116973.2608050182       -5490315.9243114060        70174.183730505829       -18.408686310670198       -47.742456391690077       0.61021769100008683        1309.2971196438161        1.0778974541273483E-002  -2.2737367544323206E-013   2.2647442948775520E-011
   240000.00000000000       -2209016.6921643615       -5729028.2064642524        73225.272191285112       -18.408686306229306       -47.742456382808292       0.61021769086130895        1309.2971191450229        1.7807364612761133E-002  -2.2737367544323206E-013   1.4890921943427893E-008
