   0.0000000000000000       0.13543087433737219      -0.37580024623927677       -2.4696969069281335E-018  -648.14262923540912        407.79931116240505        92.788761663598791     
   365250.00000000000       0.15401252503797713      -0.37471530640195866       -3.1663117638765486E-018  -693.30983362669383        331.04671940473293        89.287993568577178     
   730500.00000000000       0.15576964077534247      -0.37345582947109657        2.9630257805415786E-018  -730.20437238018826        247.01366084210156        83.992929204044245     
   1095750.0000000000       0.13895092579448989      -0.37202928232409360       -1.0258064834891508E-018  -757.24227265707179        156.05483192115793        76.845054599554857     
   1461000.0000000000       0.10268659492014286      -0.37044145230226155        9.6300505459815277E-018  -772.97349041776351        59.224215455724810        67.881928163201422     
   1826250.0000000000        4.7443789524777867E-002 -0.36870591729796376        6.8281995686263719E-018  -775.94161157135625       -42.146893514899212        57.188053607604004     
   2191500.0000000000       -2.4876902602172082E-002 -0.36685263247005478       -8.9624241103027180E-019  -764.45092745530405       -146.66564363475777        44.855481667865554     
   2556750.0000000000      -0.11005157705354306      -0.36491180918471011        2.7835801442125662E-018  -737.50948976571249       -251.91829777971537        31.149566248612764     
   2922000.0000000000      -0.20218457794684094      -0.36292576803612642        1.1227362792349691E-018  -693.81415789323694       -355.78954925802634        16.312510585179691     
   3287250.0000000000      -0.29276620901207212      -0.36095349251218239        9.8686483904504934E-019  -632.99022398884324       -455.02782893657309       0.76987505321344774     
   3652500.0000000000      -0.37195604136753341      -0.35905207598952532       -3.9463350491702143E-018  -554.95081751164696       -546.59309970136712       -15.024289215211677     
   4017750.0000000000      -0.42902966876092158      -0.35729009454410693       -2.2172112147885051E-018  -460.41502985512705       -626.94783781323861       -30.512157263249122     
   4383000.0000000000      -0.45405703388069990      -0.35574442261917294        5.0376596952810745E-018  -351.23385982051644       -692.52009155958149       -45.058275917302169     
   4748250.0000000000      -0.43993580108629693      -0.35447411520578120       -4.7389979198544901E-018  -229.67602599624897       -740.24512209560953       -58.057634102691694     
   5113500.0000000000      -0.38441144509405550      -0.35355236989717365        3.3823981162157859E-018  -99.628742532864422       -767.25121187467096       -68.859538650250144     
   5478750.0000000000      -0.29136227986847579      -0.35301659005527053       -1.0165203658581989E-019   34.953771690014214       -771.90846108500750       -76.961085881822939     
   5844000.0000000000        8.5617341554536860E-002  0.35290011097915980        4.4974400651534005E-018  -169.12917202913445        753.42916987057049        81.946168847401083     
   6209250.0000000000       -3.9767784965795236E-002  0.35321493343480104        1.0763966804909661E-019  -298.05848657841381        712.34195367961104        83.590296509686453     
   6574500.0000000000      -0.14173940332963900       0.35392733531777021       -3.3003015845549152E-018  -417.45369529892952        650.50304156180039        81.887987335225034     
   6939750.0000000000      -0.20808590126049750       0.35502513178605200       -3.2719219377558581E-018  -522.97237480110141        570.56443155974807        76.980808623357802     
   7305000.0000000000      -0.23314396382676408       0.35643217085144019        1.1892800659657068E-018  -612.19423205572207        476.05883538968942        69.226166975161874     
   7670250.0000000000      -0.21743540690549965       0.35809421283004189       -2.9958590114399487E-018  -682.83841746917915        370.97248493430891        59.086027456300791     
   8035500.0000000000      -0.16678159415755339       0.35994296618175509       -9.2289994835655054E-019  -734.15045868520042        259.13150601335411        47.090699343145353     
   8400750.0000000000       -9.0456441167427820E-002  0.36189300578512840        1.8299042455430834E-018  -766.31521214220822        144.42394682269190        33.824184030367981     
   8766000.0000000000        6.8033365133474209E-004  0.36389909567105716       -2.0309999535555224E-019  -779.86592493946796        30.163292912362937        19.839518978293604     
   9131250.0000000000        9.6029096086331700E-002  0.36587853225156458        2.9130437609592090E-019  -776.50109340584800       -80.910980144689844        5.6435402698037782     
   9496500.0000000000       0.18587132667516743       0.36779938741142765        1.5075169057354674E-018  -757.67050117182555       -186.29741649032431       -8.2866961714960645     
