   0.0000000000000000       -1.0345426178032737       -1.5025295637363820        7.8173499221264366E-018  -39.880279101915214        170.87803048928589        4.5593425075859662     
   365250.00000000000       0.39329464373375805       -1.5188565099548099        1.9230541969672215E-018   170.96062015677893       -23.935763748718568       -4.3290502723784234     
   730500.00000000000        1.9239009714239284        1.5100382789087412       -1.3956553493322020E-018   66.571004078132702        164.92100640348980        2.1722850871980759     
   1095750.0000000000      -0.59276727765339332       -1.5026454891039858        1.9957677229542264E-018  -65.618847339930269        167.88932412601554        4.7192583514166904     
   1461000.0000000000       -7.5836166807378674E-002  -1.5184063778062866       -5.4689507448416259E-019   177.40623140802484        5.0733846946817716       -2.6294005696920935     
   1826250.0000000000        1.8004081994081036        1.5081222845214708        1.2028575829182813E-018   40.763043351252307        178.30130471546116        3.0841867637887797     
   2191500.0000000000        9.3746659762246040E-002  -1.5027988264653775        3.0813784228817230E-018  -91.383483144683183        160.77126203182715        4.1095486760961384     
   2556750.0000000000      -0.68944593748154670       -1.5178817318044719       -7.5584842613396381E-019   178.46398940376298        35.542864499354565      -0.82256397230708633     
   2922000.0000000000        1.0833407325996425        1.5061052050232409       -8.1949389472675486E-019   12.579838480784916        187.10101688722429        3.1444788586968793     
   3287250.0000000000       0.96721754422847417       -1.5031602270066116       -2.6548728982776922E-018  -116.41672867214781        148.98141957307396        2.7667053203603462     
   3652500.0000000000       -1.1812070277357243       -1.5175493634957737        6.9743305939634173E-019   173.58810242817563        66.261758300053032       0.66781531941480810     
   4017750.0000000000      -0.46948532369702262        1.5040792806194314       -7.6240679051211594E-019  -17.128679914072737        190.73340255651138        2.2661080922700991     
   4383000.0000000000        1.7948564728925203       -1.5037455558729098        7.7345251185452352E-019  -139.49848619685778        132.50242712691372       0.92331242701310523     
   4748250.0000000000       0.73747418795374242        1.5173474057211147        1.5909332327906175E-018  -162.67838760881151       -95.985856460088527       -1.4160430435788816     
   5113500.0000000000       -1.6393501059453655        1.5022430149659876       -2.3712185687066482E-018  -47.067353914818383        188.76933027472251       0.58223045345212654     
   5478750.0000000000      -0.27807490906359134       -1.5044182797129897       -1.2163865215429997E-018  -159.75297673689960        111.72703575225242       -1.0051755667029834     
   5844000.0000000000        1.0083577088980142        1.5172021119299131        7.8007516809922932E-019  -146.17997480746601       -123.46853902866359       -1.1188897677722565     
   6209250.0000000000        1.4367068255675890        1.5005325766431288        1.4663653035830189E-018  -76.091998682857934        181.37753990215006       -1.5389059204175870     
   6574500.0000000000       -1.9695734300758490       -1.5052025546773997        1.5335850366675280E-018  -176.46077189566100        87.350727708607252       -2.5033075258469433     
